,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_667,0.07129553,-0.4324605,-0.3228622,0.18146442,0.19618906,0.22919822,-0.08318087,-0.02810321,-0.14108244,0.28708926,0.4772174,-0.38715458,0.36558908,-0.1178822,-0.1926911,0.5636516,0.14942652,-0.20395216,0.6497123,-0.041338466,0.17803964,0.7858775,-0.11359598,-0.049553264,0.0063747447,0.21974157,-0.0037664254,0.113068834,-0.38890943,-0.18354426,0.7111404,0.46800643,-0.25239366,-0.38951734,0.31152815,0.08898331,0.07622667,0.059269357,-0.08669273,-0.15583488,0.19743681,0.11957277,-0.44012153,0.16260979,-0.056216747,0.30732733,-0.68309236,-0.341808,0.29618967,0.13960604,-0.1613536,-0.38353503,0.17318746,-0.62363863,-0.65461046,0.3659367,-0.05740998,-0.3993436,0.40363613,0.112966746,-0.20889474,0.036771454,-0.40408286,-0.28906065,0.2965416,0.37395203,0.14109279,-0.26918587,0.7302717,-0.36620933,-0.3098032,0.107448794,-0.031106323,-0.16071557,-0.2818987,-0.32113948,-0.221122,0.048323706,-0.24739194,-0.43059722,0.030244954,-0.3282154,0.2762796,-0.3119278,-0.09541912,0.11220025,-0.6054074,0.043854915,-0.05269885,0.24267009,-0.4688807,0.22491384,-0.22335961,-0.12122332,0.57629013,0.5978908,0.66345954,-0.09651684,0.46582788,0.2364463,-0.08394732,-0.03696226,0.01661183,-0.14170533,-0.10398945,0.12670049,-0.3376235,-0.048986565,0.17668268,-0.20591027,0.29183236,-0.14682668,-0.43460658,-0.005447047,0.12419353,0.15556966,-0.5089898,-0.605532,0.20768175,0.15620795,0.5105288,0.118288435,-0.0054385364,0.14552265,-0.32784545,0.007907342,0.044501428,0.056470506
miRNA_668,0.12747175,0.13866991,-0.1739163,0.12414192,-0.1592785,-0.297949,0.4989622,-0.20922934,0.29861048,0.3582386,0.6584739,-0.038286284,0.0121909045,-0.50845224,-0.3399792,0.19162346,0.28478336,0.23757596,0.39197,0.055833984,-0.31232122,0.066881895,-0.09181841,-0.15731934,-0.37154415,-0.015142183,-0.1256709,-0.17612992,0.10344651,0.20383263,0.2978417,-0.279624,-0.13594992,0.26704767,-0.022264333,-0.05831672,-0.12751445,-0.007353321,0.3435446,-0.03332927,-0.054811895,0.09859234,-0.47295997,-0.018732572,-0.37980908,-0.09598261,-0.18816355,-0.35827217,-0.4989777,-0.10768366,0.21617603,0.11564734,0.072994776,0.2209378,0.14296684,-0.19571924,-0.019887771,-0.06573869,-0.037034318,0.21843465,0.02354619,-0.29535255,0.1827577,0.10356465,0.16947696,0.16165055,0.1645601,0.06845006,0.039859217,0.29642627,0.1079447,-0.21813905,-0.17351802,-0.27860793,0.10393529,-0.21985398,-0.29128748,-0.14190525,-0.13441814,-0.07425201,0.021097906,-0.15738817,-0.123269886,0.017717749,-0.40274343,0.121158965,0.27469033,0.1177153,-0.4958702,0.31087747,-0.14112034,0.04816748,-0.12378387,-0.016607242,0.16306177,0.1991886,-0.13804281,0.27609304,-0.044600815,-0.053434096,0.012934004,0.07892538,0.02340163,0.11016735,0.324418,0.1244806,0.065882206,-0.1910474,0.12323262,-0.33543706,0.0058729094,-0.11707511,-0.15076421,-0.012053715,-0.011983612,0.13916206,0.19385764,0.15142256,-0.59404373,-0.061446555,0.09899317,0.16261165,0.47374108,-0.4095282,0.14979896,-0.07259784,-0.02489786,-0.016880006
miRNA_669,-0.014714592,0.06565945,-0.0009670073,0.002945579,0.20897803,0.25901654,0.29405504,0.046108287,-0.19073884,-0.25241265,0.8778684,-0.15003256,0.3556123,-0.030957256,-0.2896311,0.109680325,0.42550206,-0.15886712,-0.22236547,-0.56110656,0.010914937,0.0037160167,-0.5345784,-0.030341234,-0.035474498,0.79560953,0.15575156,0.26375535,0.48030493,-0.33273703,0.13705406,0.49396527,-0.35863903,-0.40220147,-0.4333948,0.021191072,-0.4004887,0.16228281,-0.26181254,-0.32172003,0.26504666,0.08634952,0.51691896,-0.03425714,-0.08528783,-0.17028676,-0.32849684,-0.0070903953,0.0073646205,0.591401,0.092832334,0.05526077,-0.09709845,0.36208487,-0.022670368,-0.21786825,0.020555558,-0.26600835,-0.62643903,-0.6288615,0.3403189,-0.15100202,0.1362908,0.32898918,-0.16326445,-0.3556662,0.13706422,-0.2917238,0.04373468,-0.25766465,-0.1406986,-0.02174873,-0.09042729,-0.1966649,0.10290985,0.3602011,-0.3548394,0.064956434,-0.16489974,-0.28435493,-0.3772346,-0.14411639,-0.39982006,-0.3361797,0.0670047,0.16314791,0.35271472,0.29476374,-0.35321963,0.025787909,0.029786268,0.64643055,-0.7007753,-0.147552,0.16566451,0.6515413,-0.38695893,-0.2130001,0.4775837,0.24267593,0.026033178,-0.13198309,-0.7234341,-0.032082886,0.14433482,-0.4193292,-0.42606282,0.05917739,-0.09656582,-0.030375924,0.49681026,-0.50458217,-0.24341689,-0.28979674,0.24474028,0.10701622,-0.1918822,-0.31918073,0.3316328,-0.12925147,0.38972086,-0.39182556,-0.47844076,0.114926904,-0.32745647,0.17763445,-0.5760062,-0.20997936
miRNA_670,-0.06654837,-0.068366915,-0.15274607,0.11468436,0.29050493,0.051945597,-0.11055312,0.031495113,0.008618558,0.08529835,0.1629838,0.02638379,0.09636127,-0.20898442,0.24145629,0.1957809,0.050213885,-0.10103799,-0.16902137,-0.069181286,0.098131455,0.028092934,-0.27992228,-0.4015513,-0.14622687,0.34704962,-0.29939252,-0.66467744,0.105444886,0.010195429,-0.03205756,0.2540176,0.13605408,-0.23926151,0.12632254,-0.053680178,0.3122883,-0.039656498,0.1515639,0.20905685,0.18284221,0.15432838,0.008321765,0.101314865,0.1370283,-0.049074367,-0.5999875,-0.31678832,-0.09283187,-0.15138485,0.30739632,0.17878948,0.111104034,0.3949088,0.16614121,0.1141269,-0.10880092,-0.33120322,0.13321348,-0.12562296,-0.117330045,-0.07415527,-0.038591143,0.04120409,-0.1868626,0.60884,0.21064742,0.21329136,0.07825424,-0.33009815,0.29164782,-0.28794974,-0.65109104,0.29003462,0.027482303,0.010051578,0.3544868,-0.14673176,-0.25995284,-0.07560612,0.115387306,-0.15999414,-0.08951507,-0.041887976,0.05103963,0.4120889,0.0041453163,0.39582464,-0.15793124,-0.256593,-0.12822966,0.37671885,-0.09141605,-0.055467226,0.46754542,0.16033028,-0.1616167,-0.04484327,0.110450275,-0.22692966,-0.15575264,-0.23109621,0.27214956,-0.33549166,-0.05783032,-0.04463491,0.18843974,0.13952884,0.09064475,-0.37818718,-0.4482189,-0.17011175,0.21976371,0.27225602,-0.17084722,0.26783767,-0.1994777,-0.06848012,-0.1059545,0.06964823,-0.17055558,-0.092160255,0.004955185,-0.40809152,-0.0072966786,-0.14111206,0.38993216,0.21820672
miRNA_671,0.31908774,-0.082931824,-0.39411163,0.24840322,0.4911343,-0.3526001,0.2057717,-0.12741323,0.3761774,0.5878707,0.5549302,0.4758,0.31120834,-0.09122817,-0.047104854,0.4548562,-0.70686394,-0.08227347,-0.7069986,-0.018103672,0.14606154,0.29520893,0.025533428,0.6119549,-0.48723707,0.3892163,0.19393307,-0.020038838,-0.21677993,0.19827399,-0.079727575,0.017231477,-0.0015853698,-0.40697896,0.09419537,0.26588285,0.26154372,-0.02352468,-0.33529362,-0.13055915,-0.042766754,0.0628201,-0.0884166,0.047313258,0.8791385,0.27376246,-0.11560537,0.21655373,-0.3466294,-0.5941694,-0.40600994,-0.21785237,-0.11449472,-0.031738233,0.118314154,0.25039572,0.46107414,-0.14585114,-0.7824312,-0.2374067,0.4948642,-0.535593,-0.14109163,0.42643863,0.37143642,0.028959973,0.39925656,-0.32678723,-0.41968316,0.6040717,0.11060867,-0.045053538,0.03239922,0.06501085,-0.31841326,0.28025144,-0.20235784,-0.17171007,-0.6257012,-0.21032695,-0.656962,-0.21971129,-0.20993254,0.29666093,-0.6052859,0.44334385,0.30179211,-0.21606117,0.05086089,-0.5094433,-0.08056684,-0.33074003,-0.50446695,-0.3658997,0.09884077,0.034659363,-0.08474435,-0.39589056,-0.2887985,-0.1867551,0.070111305,0.0436261,-0.65668494,-0.38300192,0.28393495,0.025371684,0.036735352,-0.40785012,-0.543103,-0.050794564,0.64151037,0.09203018,-0.26503846,0.80821204,-0.8241881,-0.6740132,0.56126964,-0.58698434,-0.761071,0.384679,-0.029494638,-0.30248517,-0.009416173,-0.47911248,0.23111185,-0.72033435,0.012659463,-0.42522857
miRNA_672,0.27497986,-0.39023733,-0.24466892,0.15120631,-0.38186127,0.2627986,-0.15641996,0.30258787,0.90114564,0.2770548,-0.59424704,-0.1278647,-0.07361936,-0.33518848,-0.27329403,-0.1888831,-0.5397369,0.7467792,0.36733007,0.11613281,0.36184105,0.92228997,-0.5711757,-0.4817671,0.12881193,-0.21177478,-0.2972852,0.09040979,0.21750376,0.1497302,0.4690921,-0.23234926,-0.51016605,-0.019641504,0.37269092,0.35178792,0.47175738,0.30788738,-0.18245305,-0.29065526,0.28758422,-0.47799826,-0.64857334,-0.4793007,0.23648977,0.011142762,-0.15302734,-0.047984473,-0.11367742,-0.44204125,0.43659645,0.31730726,0.43825448,-0.22541748,0.10335023,-0.3467363,0.3321727,-0.11669385,0.1625475,-0.29989862,0.18185437,-0.45889547,-0.26867267,-0.24004327,0.3900998,-0.40012658,-0.31144175,-0.48498788,0.49903896,-0.2750593,0.22645292,-0.03391272,0.079438634,-0.14618199,0.53497577,-0.23219383,-0.33679694,0.24690442,-0.3343416,-0.1136125,0.089110605,0.47871956,-0.99608016,0.23178005,0.5319017,0.13201465,0.39794785,-0.16794692,0.080209106,-0.20814154,-0.08454973,0.35095078,0.17601034,-0.06378053,0.019558353,0.64232606,-1.0150622,0.5634889,-0.15264991,0.4100567,0.024478145,0.54199284,-0.043414574,-0.00072521943,0.45744777,-0.39482412,-0.043683592,0.40616977,-0.71894443,-0.52635837,-0.5640294,-0.2519041,-0.23631448,-0.15112738,0.12260424,-0.0675789,-0.57272786,-0.15493634,-0.23356567,0.1967558,-0.6294375,0.05506207,0.32523945,-0.26256233,0.15365657,0.17999844,0.4417579,-0.19915602
miRNA_673,0.7077716,0.0037621902,0.03300756,-0.41044757,-0.22167473,0.043769382,0.18041241,-0.48527238,-0.0875748,-0.023086874,-0.15937012,0.084948964,-0.062250737,-0.5002817,0.26544952,0.2727598,0.4249972,0.06987938,-0.0803081,-0.44713566,0.102807194,0.16603732,-0.13683091,0.024741124,-0.3400936,-0.14293803,0.3221781,-0.3059501,-0.034224484,-0.029409507,0.0639581,0.029684467,-0.036941893,0.20129378,0.21850686,0.042973656,0.37723365,-0.068554826,-0.27513087,0.011383163,0.58877987,0.15223457,-0.1806328,0.09236886,-0.051164925,-0.112477586,-0.5678702,-0.37430292,0.1784648,0.32475242,-0.07283191,0.14964487,0.2162674,-0.34340477,-0.17350332,-0.104353905,-0.24590902,-0.39965868,-0.3311461,-0.18162404,-0.015578777,0.22581092,-0.085441254,0.12227827,-0.11493645,-0.14286624,0.07512395,0.31500378,0.38748583,-0.09917833,-0.04013233,0.11651279,0.24732037,-0.26457813,-0.028286206,-0.2181394,-0.097968355,-0.32481182,-0.4275509,0.10579082,0.1320038,0.11523254,0.2532024,-0.3489788,-0.6086834,0.14707747,-0.038164634,-0.17241777,0.10257669,-0.19388956,-0.1076702,-0.080518335,-0.011517599,0.19229236,0.07153657,0.02675687,-0.18031994,-0.34999368,0.21035644,-0.42542595,-0.21483609,0.21366836,-0.12359797,-0.04423987,0.009206278,0.29058275,-0.20785323,0.39480212,-0.24952069,-0.5063484,-0.1662343,-0.16577949,-0.38562706,-0.1498594,0.04953413,-0.14426696,-0.052385136,-0.111402005,0.042907756,-0.13441636,0.26913422,-0.22207978,0.1440733,0.13983974,0.102372654,-0.07214257,0.33844343,0.33344367
miRNA_674,0.3093654,-0.0729085,-0.30133137,-0.19748329,-0.02170832,-0.0546292,-0.21657726,0.22789894,0.13005815,0.26955733,0.24897282,-0.48482302,0.0664951,-0.0244554,0.26689658,-0.2433673,0.5837588,0.14494868,-0.23457709,0.098975785,-0.25210166,0.036803644,-0.064814895,-0.109033376,-0.13020605,0.29141927,0.6738731,-0.04291026,-0.045954313,-0.35781223,-0.1766808,-0.14604743,-0.31318367,-0.06812371,0.4251628,0.13130833,0.445458,0.3410135,0.2155214,0.1516367,-0.058070667,0.4226532,-0.284999,0.019305682,0.24334599,0.28220755,-0.57791,-0.42856705,-0.089204505,0.047665417,0.07272331,0.00999096,0.09267516,0.11651252,-0.08451434,-0.14591812,0.090566784,0.016786678,-0.12693627,0.086395405,-0.23992991,-0.2410859,-0.16885063,0.18438736,0.07925344,-0.03746687,0.3242401,0.26646772,0.36439303,-0.035078693,0.12774566,0.24974258,0.6484717,-0.20458278,0.12770464,0.26573408,-0.2746365,0.20853427,0.073750325,-0.14190552,-0.1057506,0.29766876,-0.10945166,0.04815401,-0.13144487,0.062057365,-0.51743734,0.07335123,-0.045169406,-0.093463875,0.053043965,0.21739975,-0.019591356,-0.2322438,-0.013264201,-0.02022286,-0.00209756,0.123852886,-0.31998736,-0.41518915,-0.30634758,-0.19237791,-0.19558133,0.00044965598,0.2366675,0.31171483,-0.33777347,-0.032144576,0.13230675,-0.10257936,0.33639464,-0.10620875,-0.5041864,0.038389135,-0.25814307,-0.058445603,0.091197304,0.21413314,-0.19204746,0.14860801,0.011168628,0.026014173,0.5267512,-0.20480266,-0.07763499,0.14322832,0.27941886,-0.08918636
miRNA_675,-0.011685494,-0.08405301,0.13278519,-0.11206321,-0.39789635,0.35485423,0.20096329,-0.034287278,0.29204667,0.18932065,0.43893126,-0.17467791,-0.7031398,-0.35469133,0.20920958,-0.07387114,-0.061389226,0.09732065,0.21719047,0.06687606,-0.07095396,0.06766061,-0.13251056,0.048292693,-0.15903388,0.036191408,-0.24403085,-0.23099524,0.30314586,-0.35621864,-0.27853307,0.10927667,0.018958364,0.34422442,0.09471646,-0.0520022,0.059315916,0.064797156,-0.25114784,0.10134722,-0.1718723,-0.15804182,-0.056289684,-0.230049,-0.23444882,-0.2576562,-0.18482187,-0.008760657,0.2280191,-0.67045397,0.0429675,0.09471244,0.21806511,0.28022087,-0.057843182,0.19196306,-0.47727254,-0.18844044,-0.23594067,0.12755014,-0.2156184,-0.149662,-0.08268085,-0.02984195,0.15116115,0.21263395,-0.19032341,-0.020480217,-0.27569544,0.19708961,-0.19893031,-0.160878,0.06480972,-0.099316664,-0.30203152,0.43220437,0.29298225,0.08337652,-0.35266814,-0.04612838,0.101872586,-0.12823525,0.25008124,0.40496707,-0.0695162,0.41450053,0.38085678,0.032907076,0.09923222,-0.12446833,-0.5747817,0.36809066,-0.17922446,-0.44646978,0.2891332,0.20600268,-0.12904564,-0.15927668,0.010955234,-0.36742732,0.11367594,-0.60680807,0.04077931,-0.25952736,0.5568187,0.10460488,-0.05142584,0.3718147,-0.16804595,-0.048810054,-0.23090945,-0.11001388,0.15308064,-0.054644343,-0.37389854,0.40485498,-0.012492279,-0.007542929,0.15897924,-0.18372221,0.00747798,0.2478431,0.5558919,-0.06319207,0.114431575,-0.08562237,0.24765928,-0.068712786
miRNA_676,-0.11292722,-0.4645136,0.35080922,0.46938202,-0.17349882,-0.14939857,0.1575481,0.20588729,0.16410044,0.06579033,-0.120887935,-0.10411423,0.16870408,-0.13197075,0.054236703,0.12544914,0.04261984,-0.39820102,-0.4968397,0.12774794,-0.012341437,0.00094555336,0.45223936,-0.109882504,-0.3170922,0.12850314,0.010004728,0.16867077,0.10781807,-0.41656142,-0.107949324,0.041479703,0.24254248,0.021409867,0.025206834,0.15153064,0.49721226,0.2010299,0.15670495,0.005166076,0.20041679,0.2438538,-0.18462183,0.017985567,0.13684955,0.12025941,-0.22108835,-0.7073781,0.0061236895,-0.22928512,-0.053103317,0.5647896,-0.065139,-0.08823103,-0.26963457,-0.2935235,-0.018242262,0.19815761,-0.33098257,0.15299623,0.14631009,0.06916161,-0.33379197,-0.08889806,0.19612122,-0.08148559,-0.038076635,0.027190985,0.001425807,-0.18127216,0.13946079,0.37328586,-0.066225566,-0.2464817,0.1821817,0.28855357,-0.0959196,-0.23708339,0.22903518,-0.010170827,-0.23952292,-0.18005931,-0.044020038,-0.009165627,-0.50026107,-0.051373444,0.0329261,0.27692226,0.13375238,0.17018005,-0.28564048,0.50775385,-0.18991624,0.4986075,-0.13292943,0.2953156,0.06892589,0.2813331,0.20943353,0.25548273,-0.2230618,-0.3323797,0.09806356,-0.1407047,0.08162693,0.027073829,-0.12762134,-0.0006209543,0.12603617,-0.21915679,0.16754706,-0.30518755,-0.07454549,-0.0018283358,0.06542409,0.0152786905,0.087718755,-0.14349774,0.02589249,0.21177278,0.09902523,-0.47647518,0.3781972,-0.08596055,-0.11506666,-0.021150604,-0.13842046,0.22055122
miRNA_677,-0.36564907,-0.16639158,0.4145528,0.3470781,0.3757238,-0.009523067,0.46693704,-0.36365867,0.6685283,0.6050497,-0.20155056,0.02709309,0.41536075,-0.51179004,-0.30900496,0.5211797,-0.50103605,0.21871896,0.37949312,0.5618977,-0.05099102,-0.0645747,-0.2608429,-0.30258742,-0.31987506,0.389144,-0.2872468,-0.29441395,0.32835284,0.0061602946,0.24753472,-0.123819605,-0.21342252,-0.70602614,-0.2408921,-0.077706434,0.27157944,-0.044576548,-0.048733566,-0.073421426,-0.0840974,0.39611197,-0.56091464,0.11537192,0.6516867,0.34143078,-0.08293447,-0.2365261,0.45530632,-0.10008467,-0.08920969,-0.09841658,-0.28089073,-0.0911116,-0.01008706,-0.096392296,0.33413166,-0.47932118,-0.27377853,-0.032941177,-0.01451584,0.038697477,-0.06843147,0.67973775,0.014594866,0.023510393,-0.3143941,0.11447931,-0.12821347,-0.16424735,-0.13459958,0.44038787,-0.15002991,-0.6182897,0.17922974,0.59312344,-0.38202763,0.19360715,0.10930943,-0.13308492,0.42001662,0.10370064,-0.19825384,-0.19033939,0.44216868,-0.2101929,-0.3684097,0.13935967,0.010655782,0.26321098,-0.4873223,0.3803214,0.49247095,-0.23739924,-0.2427092,0.61291033,-0.20188673,0.04187062,0.80605006,-0.022207638,-0.41515917,-0.26337582,0.3953021,-0.35580832,0.4826988,0.18230948,0.2714457,0.2570125,-0.22776254,-0.11274742,0.10318093,0.19829057,0.32337347,-0.3211817,0.087150745,0.10711628,0.025490195,0.6101701,0.11258438,0.2659852,0.29625723,0.09639315,-0.1509625,0.13159509,-0.08680519,-0.033694338,0.15487027,0.3085057
miRNA_678,-0.08245228,-0.24706444,0.15579692,0.05406914,-0.017627606,-0.0033834712,0.42079142,-0.17688228,-0.2607712,0.4338288,0.4302812,-0.17152165,0.04971389,-0.34264243,-0.18006474,-0.09676859,0.40825257,0.40191635,-0.12006016,-0.13022685,0.26325884,-0.24339417,-0.33623996,0.08272298,0.14545634,-0.37728432,0.7692258,-0.19563979,0.012923374,-0.20995168,0.4185307,0.11433878,-0.11886682,-0.0416672,0.20344503,0.12574424,0.37433353,0.04880169,0.14194107,-0.51097685,-0.15133998,0.50111383,0.06692535,-0.14932342,-0.17544648,-0.09680606,0.2622015,0.02963561,0.049225383,-0.16510126,0.109967776,0.22197571,-0.2706429,0.016056862,0.39130452,0.20184422,-0.16164535,-0.03390239,-0.09115164,0.5272551,-0.27679712,0.51813734,0.13394353,0.032829765,0.11191028,0.2355464,-0.14572412,-0.11805796,0.07694306,0.18548389,-0.22462392,-0.2816051,-0.26510528,-0.22414108,0.39276576,-0.2643952,-0.3459244,0.23807019,-0.2479636,-0.11232583,0.084227264,0.050021842,-0.15499851,0.051310323,-0.08941603,0.68164754,0.11788213,0.18164459,-0.17224056,0.20358612,-0.2955489,0.18483223,0.35578474,-0.5162754,0.30534717,0.31755,-0.2008929,0.028427418,-0.26375908,0.01687639,-0.00818173,0.27205274,-0.25425172,-0.128366,0.16030897,-0.10808036,-0.4547547,0.03134519,0.033021197,-0.18248488,-0.06720642,0.03434188,-0.21124527,-0.16641822,-0.055638727,0.15634952,-0.40189132,-0.24398132,-0.3133932,-0.48673,-0.23351757,-0.012266094,0.0963594,-0.18233769,-0.23115437,-0.0648674,-0.025486583,0.08329498
miRNA_679,0.039125353,-0.1232149,0.41925123,0.34040573,0.10346107,0.019340703,-0.2562432,-0.04014438,0.10006769,-0.07501932,-0.1643266,-0.16434339,0.0164076,-0.27243382,0.030008014,-0.21881297,0.19134435,0.13524938,-0.061148137,0.053429,-0.091874555,0.31969035,-0.3222568,-0.037263013,0.09393547,0.40823668,0.07019247,-0.18038306,-0.12594055,-0.18854155,-0.19572584,0.32063058,-0.26222724,0.12979707,0.20536019,-0.13576348,0.28969252,0.10344101,0.08943627,-0.16123301,-0.30759835,0.42210037,-0.30940455,-0.29567045,-0.1463967,0.1616431,0.083588146,-0.08958993,0.20038225,-0.36189905,0.2659888,0.1678851,0.09240895,-0.0489454,-0.083797716,-0.142051,-0.4265482,-0.5356115,-0.10553516,-0.034628432,-0.3102243,0.16838712,-0.07971429,0.10005769,-0.378291,0.12036117,0.16927725,-0.46037352,-0.20408964,0.22015628,-0.19626567,0.44700527,0.2907845,-0.036206767,0.31578505,0.21295474,0.028063182,-0.19005525,-0.16640507,-0.18493927,-0.2411491,-0.20254056,0.29639158,0.423224,-0.12429233,0.111022726,-0.018689977,0.13442874,0.14922647,0.15320417,0.41567203,0.2136339,-0.09199821,-0.2086295,0.2967436,0.05307185,-0.16853508,0.0043770145,-0.27692446,0.09036056,-0.38010383,-0.055996183,-0.046737045,0.15480986,-0.011419941,-0.09937138,0.012727683,0.014161328,-0.16179039,0.3588833,0.19685964,0.00863326,0.2770237,0.3307772,0.26945522,0.2715961,-0.107740134,-0.11083458,-0.058277827,-0.17410575,0.24415267,0.0051833396,0.12709583,-0.18827888,0.015522309,0.03075315,0.1660432,-0.14033149
miRNA_680,0.07291841,0.29493377,0.07358061,0.07103358,0.21374932,0.10601071,0.035553697,0.010099354,0.04872054,0.38397506,0.14524376,0.2533429,0.20259584,-0.62395483,0.0655187,0.17840958,-0.5276604,-0.26197743,-0.13998742,-0.1368015,-0.50497675,0.25762716,0.027766224,-0.16808902,-0.23350546,0.36667854,0.16105609,-0.3097156,0.31235662,0.100626625,-0.16095968,-0.06187994,-0.15216015,0.13011071,-0.2938097,-0.09968126,-0.047904816,-0.2686014,-0.26109436,-0.09104806,-0.4768498,0.06508654,-0.23670286,0.04755344,0.21394688,0.27771425,-0.34100235,-0.27482438,-0.15581428,-0.14035872,0.639608,-0.14690143,0.039066445,-0.06825331,0.22294083,-0.17424117,-0.038335536,-0.39554286,-0.0800874,0.15969406,-0.23122846,-0.002160908,0.16854177,0.055086575,0.31817707,0.12230793,-0.32055935,-0.44875607,-0.1400958,0.13544793,0.24719524,0.057054017,0.02228983,0.27325186,0.26851946,0.2836215,-0.0837297,-0.10506172,0.011500182,-0.08409006,-0.40733054,-0.045652643,-0.20175397,-0.12590301,0.1175225,0.36512893,-0.1950986,0.263013,-0.060605593,0.09670066,0.07776763,0.19063105,-0.1910231,-0.061137646,-0.022481015,0.12290801,0.0547699,-0.26245913,0.26147217,0.07392124,-0.33317685,-0.11429379,0.10901972,-0.20395659,-0.27228224,-0.121499315,0.33299458,0.1299354,0.1917756,-0.4419409,-0.16514671,-0.06855086,0.29794788,-0.03517367,0.1517951,0.12036973,-0.43345222,0.0879626,0.063853316,0.40220258,-0.13865843,0.34688115,0.6282845,-0.2553326,0.07894406,-0.4935474,0.11264302,-0.06341699
miRNA_681,0.012928741,0.101669505,-0.09662612,0.16828783,0.08550847,-0.07426238,0.12903193,-0.309707,0.097566135,0.20290138,0.3295608,0.1486264,0.24181701,-0.61107105,-0.14161149,0.19753684,-0.2869146,0.04277119,0.079598196,0.18910034,-0.10281904,0.13757738,-0.042715546,-0.21149881,-0.1918324,0.09184948,0.035476588,0.17920946,-0.46028838,0.5935826,0.1584752,-0.13401169,-0.1435168,0.07202029,-0.009367313,0.22127663,-0.0828374,0.07648622,0.29254717,-0.40985468,-0.07928236,0.09981075,0.1652321,-0.21343982,0.22948515,0.20025617,-0.04930925,-0.13290232,-0.09664306,-0.20202313,0.10370617,0.010565907,0.109717555,0.031189688,-0.21411934,-0.23167998,-0.1383864,-0.2499131,-0.5345808,-0.26813352,0.61401004,-0.061102837,-0.27996874,0.006091712,-0.13993119,0.15812567,-0.14974932,-0.052561328,-0.48758414,0.2966924,0.26087955,-0.08255243,0.1383121,0.0065133767,0.029020874,0.0365763,-0.23861462,-0.14047907,-0.09013408,0.29188207,-0.37993273,-0.122629784,-0.17068854,0.24369559,-0.2600021,0.47461483,0.018186038,-0.14265804,0.2871858,-0.011683314,0.058563285,-0.23708162,-0.4309802,-0.773379,0.16728525,0.054727335,-0.08229267,-0.13838659,0.15253668,0.28137922,-0.43940654,-0.33350202,-0.05874928,-0.07187644,0.14456537,-0.14830726,0.14345443,-0.1157052,-0.117814824,-0.038965598,0.08725558,-0.22156951,-0.18423557,0.18040009,-0.21322955,-0.1639802,0.21797645,-0.19009736,-0.05475426,-0.3291018,0.1776125,0.046081718,-0.00800885,-0.094302915,0.110247344,-0.6566893,0.0896435,-0.024993565
